Option Name,Contact,Address,Size,Rent,Monthly Fees,One Time Fees,Pet Policy,Distance,Duration,Parking,Gym,Kitchen,Amenities,Features,Living Space,Lease Info,Services,Property Info,Indoor Info,Outdoor Info,Images,Description
[7906 Flower Ave](https://www.apartments.com/7906-flower-ave-takoma-park-md/fhqe5ns/),,"[7906 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7906+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,* 10 Units/2 Stories,,,![Primary Photo - 7906 Flower Ave](https://images1.apartments.com/i2/pfs3lPaBh-kk3tS-_qh6__GDRKpDSMiYGW0i4Ou0avw/117/7906-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 7906 Flower Ave](https://images1.apartments.com/i2/xpZUu0Oqt7DesJ88jn-BBWahr6AHGdQpbKYA0kzn5g4/117/7906-flower-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 7906 Flower Ave](https://images1.apartments.com/i2/JDAgU5ImXPpTyLUvIYayTwV7hr2Rr8PVS7TMc_4OWpo/117/7906-flower-ave-takoma-park-md-building-photo.jpg) ,
[8317 Eastridge Ave](https://www.apartments.com/8317-eastridge-ave-takoma-park-md/n84ydzp/),,"[8317 Eastridge Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8317+Eastridge+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1950
* 6 Units/2 Stories",,,![Primary Photo - 8317 Eastridge Ave](https://images1.apartments.com/i2/5NMbZaomfVacpkoexaU4uUtUNMslmp8L3TQ30Xm2UXA/117/8317-eastridge-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8317 Eastridge Ave](https://images1.apartments.com/i2/JuF-eXEP_vhJz-oUUYjpLdmElfSTXTT_uBKen3eTDR8/117/8317-eastridge-ave-takoma-park-md-building-photo.jpg) ,
[251 Manor Cir](https://www.apartments.com/251-manor-cir-takoma-park-md/etxm1tq/),,"[251 Manor Cir, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/251+Manor+Cir,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1935
* 7 Units/2 Stories",,,![Primary Photo - 251 Manor Cir](https://images1.apartments.com/i2/1lv4UOwb1aJS5AkhO4GXoIcTZVTit9BM343wmh7eCM4/117/251-manor-cir-takoma-park-md-primary-photo.jpg) ![Building Photo - 251 Manor Cir](https://images1.apartments.com/i2/eNMh_G3R1JoVpHF8zsL1_tVzEkH_OKXbUUfZ9AHF05Q/117/251-manor-cir-takoma-park-md-building-photo.jpg) ![Building Photo - 251 Manor Cir](https://images1.apartments.com/i2/KQefeOFWlBkm-YN2X_DN82ZOTG6KnQqUGRAHPVQCypE/117/251-manor-cir-takoma-park-md-building-photo.jpg) ![Building Photo - 251 Manor Cir](https://images1.apartments.com/i2/ZRFP9T-7FMhjib8QpKCcoT7ujk99lwPT-66rhl1a1b8/117/251-manor-cir-takoma-park-md-building-photo.jpg) ,
[8627 Flower Ave](https://www.apartments.com/8627-flower-ave-takoma-park-md/se14cs5/),,"[8627 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8627+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1935
* 5 Units/2 Stories",,,![Primary Photo - 8627 Flower Ave](https://images1.apartments.com/i2/IxFPXPOzT3NQVaSe6HmnGEIvC2IFb2mMoengZUnhZb0/117/8627-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8627 Flower Ave](https://images1.apartments.com/i2/Ts58s1bRCNXqwGBdhJWlbEbfz-3qoDwGGJ-HoRjVA-Y/117/8627-flower-ave-takoma-park-md-building-photo.jpg) ,
[8417 Flower Ave](https://www.apartments.com/8417-flower-ave-takoma-park-md/vh35qee/),,"[8417 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8417+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1932
* 6 Units/2 Stories",,,![Primary Photo - 8417 Flower Ave](https://images1.apartments.com/i2/D0xk6szErOU07CZMUhZzR3EdWKW2sOD6mQeGFQPCYWI/117/8417-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8417 Flower Ave](https://images1.apartments.com/i2/jTX9yOklAw584snk65aXHijWN5RFYRzsVC8p2h4e_EI/117/8417-flower-ave-takoma-park-md-building-photo.jpg) ,
[8203 Houston Ct](https://www.apartments.com/8203-houston-ct-takoma-park-md/6dy4hrr/),,"[8203 Houston Ct, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8203+Houston+Ct,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1954
* 6 Units/2 Stories",,,![Primary Photo - 8203 Houston Ct](https://images1.apartments.com/i2/bgiINH5WQ-7bwSafW1gN5G6-UDcEWe3tWvP6nqNC0Qc/117/8203-houston-ct-takoma-park-md-primary-photo.jpg) ![Building Photo - 8203 Houston Ct](https://images1.apartments.com/i2/3Q6SnPZbmbFIPPjF-ENrVN_vDwwM18dNsbWWqaZeGRY/117/8203-houston-ct-takoma-park-md-building-photo.jpg) ,
[7313 Flower Ave](https://www.apartments.com/7313-flower-ave-takoma-park-md/1e07fq7/),,"[7313 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7313+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1922
* 6 Units/2 Stories",,,![Primary Photo - 7313 Flower Ave](https://images1.apartments.com/i2/QcB1wMXbxJ1eUuwXq6I7AeJz9evgwUhO_CUwtNJ4xkQ/117/7313-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 7313 Flower Ave](https://images1.apartments.com/i2/862k8QMxtlr9C6pH-AvjuXkoC0uJXy4bhr7-u1csB3Q/117/7313-flower-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 7313 Flower Ave](https://images1.apartments.com/i2/XzN21_ftpHkPBWOZlg-7AcVWGoW_muV2H59wdzqHFgw/117/7313-flower-ave-takoma-park-md-building-photo.jpg) ,
[Roanoke Apartments](https://www.apartments.com/roanoke-apartments-takoma-park-md/l105vye/),,"[8206 Roanoke Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8206+Roanoke+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,Cats Allowed,50,50,"Surface Lot
1 space.",,* Kitchen,,"* High Speed Internet Access
* Heating
* Smoke Free",,,* Laundry Facilities,"* Built in 1983
* 39 Units/3 Stories",,,![Primary Photo - Roanoke Apartments](https://images1.apartments.com/i2/3dqpM1PTcwPpwm5-RaPZlKv2hnc1QCtQDS8loK6UZdg/117/roanoke-apartments-takoma-park-md-primary-photo.jpg) ![Building Photo - Roanoke Apartments](https://images1.apartments.com/i2/OqGszAlBcic6dykEH8c2zVIBvKssM9ltq_9UoKpfXJM/117/roanoke-apartments-takoma-park-md-building-photo.jpg) ![Building Photo - Roanoke Apartments](https://images1.apartments.com/i2/Jyyc-y_y1GdQRM_aeYRQacjUuy3g1LhcxtVWfhlDI6I/117/roanoke-apartments-takoma-park-md-building-photo.jpg) ![Building Photo - Roanoke Apartments](https://images1.apartments.com/i2/itgjM5w3mhv5ln9JxOQvQlNaOfHkH9T_LOrTLOoPl40/117/roanoke-apartments-takoma-park-md-building-photo.jpg) ,
[8109 Garland Ave](https://www.apartments.com/8109-garland-ave-takoma-park-md/89c5v51/),,"[8109 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8109+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1950
* 6 Units/3 Stories",,,![Primary Photo - 8109 Garland Ave](https://images1.apartments.com/i2/0YhqKriVJXLEikzlf4JmuTiayP0sYI1cBBKfP14fnXU/117/8109-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8109 Garland Ave](https://images1.apartments.com/i2/F94DKfveeac-bZATIVb2-MlEFWhPY_iN_G6SgrPzkgQ/117/8109-garland-ave-takoma-park-md-building-photo.jpg) ,
[Roanoke Avenue Apartments](https://www.apartments.com/roanoke-avenue-apartments-takoma-park-md/m6ww4nj/),,"[8213 Roanoke Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8213+Roanoke+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1953
* 11 Units/3 Stories",,,![Primary Photo - Roanoke Avenue Apartments](https://images1.apartments.com/i2/UYqax7Nb4wohCYK9BeorlQW0crJXcakInY0ddlIkan8/117/roanoke-avenue-apartments-takoma-park-md-primary-photo.jpg) ![Building Photo - Roanoke Avenue Apartments](https://images1.apartments.com/i2/l1E6JQJnaYtEP6t61An3SUlIJOKUZBadu10f-Xe7ybA/117/roanoke-avenue-apartments-takoma-park-md-building-photo.jpg) ,
[8315 Garland Ave](https://www.apartments.com/8315-garland-ave-takoma-park-md/w3741qk/),,"[8315 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8315+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1940
* 5 Units/2 Stories",,,![Primary Photo - 8315 Garland Ave](https://images1.apartments.com/i2/vYsCUSejBmf2mQb4EblK6NnubquUue3OgNnn-1Z958Q/117/8315-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8315 Garland Ave](https://images1.apartments.com/i2/wCzywFUVKS5XbhCeFe6z_U3ITm9bg1lwC_AP-n1GbUc/117/8315-garland-ave-takoma-park-md-building-photo.jpg) ,
[8311 Garland Ave](https://www.apartments.com/8311-garland-ave-takoma-park-md/p20q8dr/),,"[8311 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8311+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1941
* 6 Units/2 Stories",,,![Primary Photo - 8311 Garland Ave](https://images1.apartments.com/i2/wvl-mLtoDx0vqzpPCX2qrOlgArKh6r7J1GW-3zyNqOk/117/8311-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8311 Garland Ave](https://images1.apartments.com/i2/rEf-JT3pWWy5iOj4uu1vW4YzNgp-D5KIIiIGxl0YMyk/117/8311-garland-ave-takoma-park-md-building-photo.jpg) ,
[7800 Kennewick Ave](https://www.apartments.com/7800-kennewick-ave-takoma-park-md/7xq07vw/),,"[7800 Kennewick Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7800+Kennewick+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1954
* 5 Units/2 Stories",,,![Primary Photo - 7800 Kennewick Ave](https://images1.apartments.com/i2/tm1X7xrOvtiSBfRSyG3WaksufP0_2tnAmrlUmO48-uk/117/7800-kennewick-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 7800 Kennewick Ave](https://images1.apartments.com/i2/1tzzGycakVKOYRJQCo1UTuOeGaO4F0I69BzPxFvjo8U/117/7800-kennewick-ave-takoma-park-md-building-photo.jpg) ,
[812 Greenwood Cir](https://www.apartments.com/812-greenwood-cir-takoma-park-md/0ye8yw0/),,"[812 Greenwood Cir, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/812+Greenwood+Cir,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,* 6 Units/3 Stories,,,![Primary Photo - 812 Greenwood Cir](https://images1.apartments.com/i2/YsVKXbKMyzxw-IYwy06ZSrABJfYHZNl6zxARDziyGh4/117/812-greenwood-cir-takoma-park-md-primary-photo.jpg) ![Building Photo - 812 Greenwood Cir](https://images1.apartments.com/i2/f9eAlsgJAxznCZruQYRIhXm6mGiOjJSrItty3dhXZkE/117/812-greenwood-cir-takoma-park-md-building-photo.jpg) ![Building Photo - 812 Greenwood Cir](https://images1.apartments.com/i2/tEAjEnAtP9Or6hgkg3aTnJVfF4Q-CDUvvF5JtIA47RM/117/812-greenwood-cir-takoma-park-md-building-photo.jpg) ,
[250 Manor Cir](https://www.apartments.com/250-manor-cir-takoma-park-md/m208eek/),,"[250 Manor Cir, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/250+Manor+Cir,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,* 5 Units/2 Stories,,,![Primary Photo - 250 Manor Cir](https://images1.apartments.com/i2/cFoUvR5hAvyMT5AYcMvPJonQeDqk_tGVn_L0SGfEfWw/117/250-manor-cir-takoma-park-md-primary-photo.jpg) ![Building Photo - 250 Manor Cir](https://images1.apartments.com/i2/kxgozl_Kv8LEbjEVpsV7WnDZ0Wn9hgwJDXQfCcxj5FI/117/250-manor-cir-takoma-park-md-building-photo.jpg) ![Building Photo - 250 Manor Cir](https://images1.apartments.com/i2/oDrU5OUHbBsulfU3YQ_JC72gh8R7UNG7xM9uE4GgPFQ/117/250-manor-cir-takoma-park-md-building-photo.jpg) ,
[814 Greenwood Cir](https://www.apartments.com/814-greenwood-cir-takoma-park-md/0n7gfr3/),,"[814 Greenwood Cir, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/814+Greenwood+Cir,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,* 5 Units/3 Stories,,,![Primary Photo - 814 Greenwood Cir](https://images1.apartments.com/i2/kLTh7c6twx7GU3PuZ5e6FvwjHGEZ3K5zRWcQQLnvQiw/117/814-greenwood-cir-takoma-park-md-primary-photo.jpg) ![Building Photo - 814 Greenwood Cir](https://images1.apartments.com/i2/W510wRadCeu7oK_iXQ7eYAfCjpo1SBWEDxc51PUwGnk/117/814-greenwood-cir-takoma-park-md-building-photo.jpg) ![Building Photo - 814 Greenwood Cir](https://images1.apartments.com/i2/re98xr_SS6w83V1imgUC6u4JBteNgy9Kt7LrKi5LGVo/117/814-greenwood-cir-takoma-park-md-building-photo.jpg) ,
[8212 Houston Ct](https://www.apartments.com/8212-houston-ct-takoma-park-md/vn47nlg/),,"[8212 Houston Ct, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8212+Houston+Ct,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,,,,,,,,,"* Built in 1955
* 6 Units/3 Stories",,,![Primary Photo - 8212 Houston Ct](https://images1.apartments.com/i2/7af1CkMjoN7gk-Zkn-4D4uDBLJpJcC3UPVRXwk6BZm8/117/8212-houston-ct-takoma-park-md-primary-photo.jpg) ![Building Photo - 8212 Houston Ct](https://images1.apartments.com/i2/7LC2cZZrBoCzw_iPBj4wE6Cp_kGlUR4H5tKyRcxbZPY/117/8212-houston-ct-takoma-park-md-building-photo.jpg) ,
[8313 Eastridge Ave](https://www.apartments.com/8313-eastridge-ave-takoma-park-md/tj1hfsc/),,"[8313 Eastridge Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8313+Eastridge+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1950
* 6 Units/2 Stories",,,![Primary Photo - 8313 Eastridge Ave](https://images1.apartments.com/i2/B4FArQ76V2zDdcernobp3gc_OsPh1xY5yR8Wh2T--mI/117/8313-eastridge-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8313 Eastridge Ave](https://images1.apartments.com/i2/IS8WCdlIrokiuftc7ChL0836hvwrpgz930Sb6Sa4dEA/117/8313-eastridge-ave-takoma-park-md-building-photo.jpg) ,
[8203 Garland Ave](https://www.apartments.com/8203-garland-ave-takoma-park-md/h279f10/),,"[8203 Garland Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8203+Garland+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,* 6 Units/3 Stories,,,![Primary Photo - 8203 Garland Ave](https://images1.apartments.com/i2/H_lb6TZHC8a8Ry_BHRUyg4SowG_3g4Y7GgyQbmW6Uj0/117/8203-garland-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8203 Garland Ave](https://images1.apartments.com/i2/glpwOth_s5u_bSf6WWzPg0OEt18uoGTZCzGqoTvjpSU/117/8203-garland-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 8203 Garland Ave](https://images1.apartments.com/i2/g1fb2XQogiKYgkU23aSZ38VkDJmGI1HPjqMmBzfFFEo/117/8203-garland-ave-takoma-park-md-building-photo.jpg) ,
[Blair Park Gardens](https://www.apartments.com/blair-park-gardens-takoma-park-md/0tgrvr2/),,"[7700 Blair Rd, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7700+Blair+Rd,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,Cats Allowed,50,50,"Surface Lot
Parking Available",,* Kitchen,,"* High Speed Internet Access
* Air Conditioning
* Heating
* Smoke Free",,,"* Laundry Facilities
* Controlled Access","* Built in 1938
* 157 Units/3 Stories",,,![Primary Photo - Blair Park Gardens](https://images1.apartments.com/i2/lvDGs5maFtzZLFHWjyid6dlUYs7OU1pyYFR7im93cSw/117/blair-park-gardens-takoma-park-md-primary-photo.jpg) ![Building Photo - Blair Park Gardens](https://images1.apartments.com/i2/A2x5gfyGyP0i95rAQOkRqNlK8wbMw5FL00KkJvfkPPk/117/blair-park-gardens-takoma-park-md-building-photo.jpg) ![Building Photo - Blair Park Gardens](https://images1.apartments.com/i2/gMXkjADWDH6Yi7nFkefPp90NOAtJ98imlEQx959KLmY/117/blair-park-gardens-takoma-park-md-building-photo.jpg) ![Building Photo - Blair Park Gardens](https://images1.apartments.com/i2/mS7nfkMwjpjYPsDoIxUJxuzTexImE8xexE0EwdJorfM/117/blair-park-gardens-takoma-park-md-building-photo.jpg) ,
[7802 Kennewick Ave](https://www.apartments.com/7802-kennewick-ave-takoma-park-md/kre2knc/),,"[7802 Kennewick Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7802+Kennewick+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1954
* 4 Units/2 Stories",,,![Primary Photo - 7802 Kennewick Ave](https://images1.apartments.com/i2/6wesEvOiA87PO3tEEXe9Lq8NA8WL4WFpGKwxnj4lDi0/117/7802-kennewick-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 7802 Kennewick Ave](https://images1.apartments.com/i2/9eFMm_rsMzVeGxzASK4n0lwB5R7mP2U1VRgUZjx725k/117/7802-kennewick-ave-takoma-park-md-building-photo.jpg) ,
[8303 Flower Ave](https://www.apartments.com/8303-flower-ave-takoma-park-md/f9byl4v/),,"[8303 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8303+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1923
* 6 Units/2 Stories",,,![Primary Photo - 8303 Flower Ave](https://images1.apartments.com/i2/xR99qQe4QC47PF5E6sVKq7K-zjWTfTRMG6m4INIPfSE/117/8303-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8303 Flower Ave](https://images1.apartments.com/i2/qzjr8_qB-b8STmqNgp8o_xCAW3Gb7jDvba34odalZ-s/117/8303-flower-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 8303 Flower Ave](https://images1.apartments.com/i2/saRvF7_UetADf-xI6pS6T2teMSREI2qdERYXxGQwBgU/117/8303-flower-ave-takoma-park-md-building-photo.jpg) ,
[7213 Flower Ave](https://www.apartments.com/7213-flower-ave-takoma-park-md/075d4x0/),,"[7213 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/7213+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1925
* 6 Units/2 Stories",,,![Primary Photo - 7213 Flower Ave](https://images1.apartments.com/i2/Gc8Oa_5yIP-letuwxPK4YOFqBco02LOVT7ckP6X52pI/117/7213-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 7213 Flower Ave](https://images1.apartments.com/i2/ouIEWb780az1vhZCHTME1fTgPj-VssanZ4Fp6mHKIz0/117/7213-flower-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 7213 Flower Ave](https://images1.apartments.com/i2/67FUJJ8Gzp7CkNWNxbZvvBNvIon4wJVuMZGnxEf0HV4/117/7213-flower-ave-takoma-park-md-building-photo.jpg) ,
[8300 Flower Ave](https://www.apartments.com/8300-flower-ave-takoma-park-md/xkwgzhn/),,"[8300 Flower Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8300+Flower+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1940
* 6 Units/2 Stories",,,![Primary Photo - 8300 Flower Ave](https://images1.apartments.com/i2/W0s612UWlCTKL8Mmlg1ciyBGD9g4M2mEaRMp9yMPqCs/117/8300-flower-ave-takoma-park-md-primary-photo.jpg) ![Building Photo - 8300 Flower Ave](https://images1.apartments.com/i2/lV6w8IHc6mut1x42baevuaw45Zw9mvLc1OBd8nfIk8o/117/8300-flower-ave-takoma-park-md-building-photo.jpg) ![Building Photo - 8300 Flower Ave](https://images1.apartments.com/i2/J9mmUhMhSQo3JIuRT65mjPD7i1thCRkm6q8ZU0QbneA/117/8300-flower-ave-takoma-park-md-building-photo.jpg) ,
[8314 Roanoke Ave](https://www.apartments.com/8314-roanoke-ave-takoma-park-md/n5txk9p/),,"[8314 Roanoke Ave, Takoma Park, MD 20912](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8314+Roanoke+Ave,+Takoma+Park,+MD+20912/data=!4m2!4m1!3e2)",,,,,,50,50,"Surface Lot
Parking Available",,,,,,,,"* Built in 1951
* 6 Units/2 Stories",,,![Primary Photo - 8314 Roanoke Ave](https://images1.apartments.com/i2/14kY_N4qwZT9UMbO1lL1HLekFJYb9dKF_2-smHN0NKc/117/8314-roanoke-ave-takoma-park-md-primary-photo.jpg) ![Laundry - 8314 Roanoke Ave](https://images1.apartments.com/i2/H2IMuhmNIxqNU4-5fCPdDNQqPzawX9jr68HPs4mBo5o/117/8314-roanoke-ave-takoma-park-md-laundry.jpg) ![Kitchen - 8314 Roanoke Ave](https://images1.apartments.com/i2/yqf-egpPpp5wwW4NukHoEWhvZ128WmbvmsSyPc3z1jI/117/8314-roanoke-ave-takoma-park-md-kitchen.jpg) ![Takoma Park Portfolio - 8314 Roanoke Ave](https://images1.apartments.com/i2/ZdcH7B347_YldS4bEOv_sA0iGWKGE2Ch9FOKpx-kvyc/117/8314-roanoke-ave-takoma-park-md-takoma-park-portfolio.jpg) ![Building Photo - 8314 Roanoke Ave](https://images1.apartments.com/i2/qnzk3i-Acj2fAPR-OvW6Zcr5TGpEZo7JkCQ51RVjnY4/117/8314-roanoke-ave-takoma-park-md-building-photo.jpg) ,
