Option Name,Contact,Address,Size,Rent,Monthly Fees,One Time Fees,Pet Policy,Distance,Duration,Parking,Gym,Kitchen,Amenities,Features,Living Space,Lease Info,Services,Property Info,Indoor Info,Outdoor Info,Images,Description
[Claridge House](https://www.apartments.com/claridge-house-silver-spring-md/4gke20h/),844-207-1666,"[2445 Lyttonsville Rd, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/2445+Lyttonsville+Rd,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",960 Sq Ft,"$1,350 - 2,275","* Assigned Garage Parking: $35
* Cat Rent: $25
* Gas, Water, Electricity, Heat, Trash Removal, Air Conditioning: Included",* Application Fee: $25,"Cats Allowed
Cats 
* $25 Monthly Pet Rent
* 2 Pet Limit",50,50,"Surface Lot
1 space. Parking Available","* Fitness Center
* Cardio Machines
* Free Weights
* Weight Machines
* Pool","* Dishwasher
* Disposal
* Pantry
* Eat-in Kitchen
* Kitchen
* Oven
* Range
* Refrigerator
* Freezer","* 24-Hour Courtesy Desk
* Balcony, Patio Or Terrace
* Ceiling Fans
* Central Heat and A/C
* Comcast Xfinity and Verizon Fios Available
* Community Room
* Deck Patio Porch
* Free Utilities
* Furnishings Available
* Garbage Disposal
* Gas Cooking
* Large Walk-In Closets
* Laundry Center On Each Floor
* Metro Red Line
* Picnic and Grilling Area
* Spacious Apartments
* Spacious Closets
* Wall-To-Wall Carpeting","* High Speed Internet Access
* Air Conditioning
* Heating
* Ceiling Fans
* Cable Ready
* Storage Units
* Tub/Shower
* Framed Mirrors","* Hardwood Floors
* Carpet
* Tile Floors
* Dining Room
* Views
* Walk-In Closets
* Linen Closet
* Double Pane Windows
* Window Coverings
* Accent Walls",12,"* Bilingual
* Concierge
* 24 Hour Availability
* Furnished Units Available
* Recycling
* Renters Insurance Program
* Planned Social Activities","* Built in 1966
* 241 Units/14 Stories
* Furnished","* Lounge
* Storage Space
* Coffee Bar",* Gated,,"In bustling Silver Spring you may be surprised to find the serene setting of the Claridge House. These lovely, spacious apartment homes make life comfortable and convenient within an ideal location surrounded by shopping, schools, and dining."
[Summit Hills](https://www.apartments.com/summit-hills-silver-spring-md/sbr2ef7/),844-427-9447,"[8484 16th St, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8484+16th+St,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",850 - 965 Sq Ft,"$1,390 - 2,730","* Cat Rent: $40
* Dog Rent: $60
* Gas, Water, Electricity, Heat: Included",* Application Fee: $25,"Dogs Allowed
Pet Friendly 
* $60 Monthly Pet Rent
* 25 lb Weight Limit
* 2 Pet Limit",50,50,"Surface Lot
1 space. Parking Available","* Fitness Center
* Pool
* Playground
* Tennis Court","* Dishwasher
* Disposal
* Kitchen
* Range","* 1.5 blocks from Metro red line
* Bike Share
* Cable accessible
* Community events
* Free dry clean delivery
* Free garden plots
* Free mini golf and putting green
* Free utilities
* Free video rentals
* Furnishings available
* Gas stove
* Gated community
* Grilling/picnic areas
* Military housing
* On-site convenience store
* On-site Cyber Lounge with free Wi-Fi
* Patio or terraces available
* Personal Resident Manager in each building
* Recycling program
* Roommate finder assistance
* Spacious floor plans
* Upgraded apartments available
* Walking Distance To Marc Train
* Wall-to-wall carpeting
* Zipcars on-site","* High Speed Internet Access
* Air Conditioning
* Heating
* Cable Ready
* Tub/Shower","* Carpet
* Dining Room
* Walk-In Closets",12,"* Laundry Facilities
* Maintenance on site","* Built in 1960
* 1121 Units/9 Stories",,* Gated,,"Summit Hills Apartment Homes are spacious and have a prime location in Silver Spring close to the Metrorail. Our residents say the community events, personalized customer service & amenities are what set us apart from the rest. Schedule a tour today!"
[Twin Towers](https://www.apartments.com/twin-towers-silver-spring-md/wz1bw0j/),844-561-2775,"[8620-8630 Georgia Ave, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/8620-8630+Georgia+Ave,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",550 - 970 Sq Ft,"$1,410 - 2,095","* Assigned Garage Parking: $85
* Cat Rent: $25
* Gas, Water, Electricity, Heat, Trash Removal: Included",* Application Fee: $25,"Cats Allowed
Cats 
* $25 Monthly Pet Rent
* 2 Pet Limit",50,50,"Covered
Parking Available","* Fitness Center
* Pool","* Dishwasher
* Disposal
* Kitchen
* Range","* 24-Hour Front Desk
* Community Room
* Fios and Comcast Available
* Floor To Ceiling Windows
* Free Utilities
* Furnishings Available
* Gas Cooking
* Metro Red Line
* Updated Kitchens
* Walk-In Closets
* Walking Distance To Shopping
* Wall-To-Wall Carpeting","* High Speed Internet Access
* Air Conditioning
* Heating
* Ceiling Fans
* Cable Ready
* Tub/Shower","* Carpet
* Dining Room
* Walk-In Closets",12,* Laundry Facilities,"* Built in 1966
* 345 Units/15 Stories",* Business Center,* Gated,,"Twin Towers is an enchanting building overlooking the activity of ever-growing Silver Spring. Metrorail and private parking keep the metropolitan area within easy reach. Enjoy all that the area has to offer, from dining to shopping."
[The Birches Apartments](https://www.apartments.com/the-birches-apartments-silver-spring-md/986lzs7/),866-482-3871,"[1512 Heather Hollow Cir, Silver Spring, MD 20904](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1512+Heather+Hollow+Cir,+Silver+Spring,+MD+20904/data=!4m2!4m1!3e2)",607 Sq Ft,"$1,335 - 2,080","* Cat Rent: $25
* Dog Rent: $25
* Trash Removal, Sewer: Included","* Application Fee: $25
* Cat Deposit: $250
* Dog Deposit: $250","Dogs Allowed:
Breed restrictions and other limitations apply. The following dog breeds are not allowed (no full or mix of any of the following): Akita, Alaskan Malamute, American Bulldog, Chow, Dalmatian, Doberman, Dogo Argentino, German Shepherd, Husky, Presa Canario, Rottweiler, Staffordshire Terrier/Pit ... 
* $250 Deposit
* $25 Monthly Pet Rent
* 2 Pet Limit",50,50,"Surface Lot
1 space.","* Fitness Center
* Cardio Machines
* Pool
* Playground","* Dishwasher
* Disposal
* Kitchen
* Microwave","* Air Conditioner
* BBQ/Picnic Area
* Cable Ready
* Carpeting
* Ceiling Fan In Some Apartment Homes
* Dishwasher
* Disposal
* Dog Run
* Efficient Appliances
* Extra Storage
* Large Closets
* Microwave In Some Apartment Homes
* No Weight Limit on Pets
* Package Receiving
* Patio/Balcony
* Recycling
* Refrigerator
* Washer/Dryer
* Window Coverings","* High Speed Internet Access
* Washer/Dryer
* Air Conditioning
* Ceiling Fans
* Cable Ready
* Tub/Shower
* Wheelchair Accessible (Rooms)","* Carpet
* Dining Room
* Walk-In Closets",None,"* Maintenance on site
* Courtesy Patrol
* Pet Play Area
* Car Wash Area","* Built in 1985
* 228 Units/3 Stories",,* Grill,,"Welcome home. The Birches is for those who thrive on the energy of the urban environment and savor a sophisticated living experience. Located in the heart of it all, The Birches welcomes you to discover prestigious Silver Spring - White Oak living at its best. Our beautiful apartment community offers spacious and convenient one and two bedroom apartments. Each of our lavishly built apartments includes exclusive gourmet kitchens, large living areas, spacious closets and washer and dryers in each apartment for your convenience. The Birches offers residents full access to top-notch amenities. Enjoy our cardio studio and car wash area. Have a beautiful day out near the gorgeous swimming pool during the summer or have a family picnic in our outdoor picnic courtyard. The Birches has something to offer for everyone. The Birches is in the center of it all, providing access to activities and culture. Enjoy countless parks and nature trails while also being located just 11 miles north of Washing"
[The Parc at Woodlake](https://www.apartments.com/the-parc-at-woodlake-silver-spring-md/8x2jm33/),844-824-9593,"[14175 Castle Blvd, Silver Spring, MD 20904](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/14175+Castle+Blvd,+Silver+Spring,+MD+20904/data=!4m2!4m1!3e2)",812 Sq Ft,"$1,169 - 1,923","* Cat Rent: $35
* Dog Rent: $35
* Trash Removal: Included","* Application Fee: $25
* Cat Fee: $350
* Dog Fee: $350","Dogs Allowed:
Pets more than 50 lbs only permitted on ground floor. Breed restrictions may apply. Dogs and cats are allowed (up to 2 per apartment). Pet rent of $35 per mo/per pet. Aggressive breeds are restricted. No weight limit. 
* $35 Monthly Pet Rent
* $350 Fee
* 2 Pet Limit",50,50,"Surface Lot
1 space.","* Fitness Center
* Cardio Machines
* Weight Machines
* Sauna
* Pool
* Playground
* Tennis Court","* Dishwasher
* Disposal
* Pantry
* Eat-in Kitchen
* Kitchen
* Oven
* Range
* Refrigerator
* Breakfast Nook","* Abundant Closet Space
* Bridge Credit Plus
* Community Room
* Courtesy officers
* Dishwasher
* Full Size W/D in Each Apartment Home
* Large Kitchen Pantries
* Outdoor Cardio Center
* Pet Park
* Plush Wall to Wall Carpeting
* Private Patio or Balcony
* Project Access
* Renovated Interiors (select units)
* Separate Dining Area
* Spacious Floor Plans
* Step Down Living Room
* Sun-Filled Breakfast Nooks","* High Speed Internet Access
* Washer/Dryer
* Air Conditioning
* Heating
* Ceiling Fans
* Smoke Free
* Cable Ready
* Tub/Shower","* Carpet
* Dining Room
* Den
* Walk-In Closets
* Linen Closet
* Double Pane Windows
* Accent Walls",None,"* Wi-Fi at Pool and Clubhouse
* Maintenance on site
* Property Manager on Site
* Bilingual
* 24 Hour Availability
* Recycling
* Renters Insurance Program
* Online Services
* Planned Social Activities","* Built in 1979
* 534 Units/3 Stories","* Business Center
* Clubhouse","* Sundeck
* Picnic Area",,"Say ""hello"" to home at The Parc at Woodlake. These stunning luxury apartments in Silver Spring, MD have become a resident favorite. Located just minutes from I-95, I-495, BW Parkway and equidistant to Washington, D.C. and Baltimore, these Silver Spring apartments provide a superb commuting location for those who don't want to sacrifice their entire paycheck to afford the modern amenities you deserve. Large, light-filled residences deliver surprising touches like sunken living rooms and cozy breakfast nooks. Comfortable bedrooms offer abundant closet and storage space. And each unit is appointed with a full-sized washer and dryer. So instead of fighting your neighbors over laundry room time, you can spend that time getting to know them. Feeling shy? Let us lead the way. These apartments in Silver Spring, MD encourage you to rub elbows with your neighbors. Join an impromptu gathering out by the Olympic-sized swimming pool, or invite friends over to the community room for a Ravens gam"
[The Pearl](https://www.apartments.com/the-pearl-silver-spring-md/4hr23sl/),844-642-9956,"[180 High Park Ln, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/180+High+Park+Ln,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",615 - 693 Sq Ft,"$1,740 - 4,106","* Cat Rent: $45
* Dog Rent: $45
* Trash Removal: Included","* Application Fee: $25
* Cat Deposit: $250
* Dog Deposit: $250","Dogs Allowed
* $250 Deposit
* $45 Monthly Pet Rent
* 100 lb Weight Limit
* 2 Pet Limit
* Must Be Spayed/Neutered",50,50,"Surface Lot and Garage
Parking Available","* Fitness Center
* Fitness Programs
* Cardio Machines
* Free Weights
* Weight Machines
* Pool
* Playground
* Bike Storage
* Walking/Biking Trails","* Dishwasher
* Disposal
* Ice Maker
* Granite Countertops
* Stainless Steel Appliances
* Pantry
* Island Kitchen
* Eat-in Kitchen
* Kitchen
* Microwave
* Oven
* Range
* Refrigerator
* Freezer","* 2 Acer Park
* 24 Hour Concierge Service
* Air Conditioner
* BBQ/Picnic Area
* Bike Racks
* Close to Local Dining and Shopping
* Club Room with Kitchen Area
* Convenient Access to Silver Spring Metro
* Corner Unit with Glass Wall
* Courtyard
* Courtyard View
* Dishwasher
* Disposal
* Dog Park
* Efficient Appliances
* Electric Stove
* Floor-To-Ceiling Windows
* Free Weights
* Grante Counter Tops
* Green Building
* Grills in the Courtyard and Pool
* Hardwood Floors
* Kitchen Island
* Media Room
* Microwave
* Mini Blinds
* Nest Thermostat*
* Off Street Parking
* Package Receiving
* Park View
* Patio/Balcony*
* Penthouse Finishes
* Recycling
* Refrigerator
* Rock Creek Park View
* Stainless Steel Appliances
* Walk-in Closet
* Walking distance to the Metro (Red Line)
* Walk-out Terrace
* Washer/Dryer
* Yoga Room","* High Speed Internet Access
* Wi-Fi
* Washer/Dryer
* Air Conditioning
* Heating
* Smoke Free
* Cable Ready
* Trash Compactor
* Storage Units
* Double Vanities
* Tub/Shower
* Sprinkler System
* Wheelchair Accessible (Rooms)","* Hardwood Floors
* Carpet
* Tile Floors
* Dining Room
* Family Room
* Den
* Views
* Walk-In Closets
* Linen Closet
* Furnished
* Double Pane Windows
* Window Coverings","12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24","* Package Service
* Community-Wide WiFi
* Wi-Fi at Pool and Clubhouse
* Controlled Access
* Maintenance on site
* Property Manager on Site
* Bilingual
* Concierge
* Courtesy Patrol
* 24 Hour Availability
* Furnished Units Available
* On-Site Retail
* Recycling
* Renters Insurance Program
* Dry Cleaning Service
* Laundry Service
* Maid Service
* Online Services
* Composting
* LEED Rating
* Energy Star Certified
* Planned Social Activities
* Guest Apartment
* Per Diem Accepted
* Pet Play Area
* Pet Washing Station
* Car Charging Station
* Parking Security","* Built in 2017
* 296 Units/14 Stories
* Furnished","* Elevator
* Business Center
* Clubhouse
* Lounge
* Multi Use Room
* Breakfast/Coffee Concierge
* Storage Space
* Disposal Chutes
* Coffee Bar
* Corporate Suites","* Gated
* Fenced Lot
* Rooftop Lounge
* Sundeck
* Cabana
* Courtyard
* Grill
* Picnic Area",,"The Pearl is a luxury, LEED Certified apartment building located in downtown Silver Spring. Developed and managed by The Tower Companies, The Pearl provides the ultimate setting for a healthy and connected lifestyle. The Pearl offers junior flats to 3-bedroom apartments ranging in size from 490 to 1615 sq. ft. Amenities include a rooftop pool deck, a multi-level fitness center, a wifi-enabled Worklab, an onsite urban farm, and more. This rental community is pet friendly, welcoming both cats and dogs."
[The Blairs](https://www.apartments.com/the-blairs-silver-spring-md/v429m3f/),866-670-4140,"[1401 Blair Mill Rd, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1401+Blair+Mill+Rd,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)","775 - 1,012 Sq Ft","$1,381 - 5,115","* Cat Rent: $45
* Dog Rent: $45
* Water, Heat, Trash Removal, Sewer, Air Conditioning: Included","* Application Fee: $25
* Cat Deposit: $250
* Dog Deposit: $250","Dogs Allowed:
Breed restrictions apply. Call for details 
* $250 Deposit
* $45 Monthly Pet Rent
* 100 lb Weight Limit
* 2 Pet Limit",50,50,"Surface Lot, Covered and Garage","* Fitness Center
* Fitness Programs
* Basketball Court",,"* 24-Hour Concierge
* Air Conditioner
* Balcony
* Cable Ready
* Carpeting
* Carport
* Courtyard
* Dishwasher
* Disposal
* Ecopad Plus 1BR
* Ecopad Plus 2BR
* Ecopad Plus 3BR
* Ecopad Plus Studio
* Efficient Appliances
* Electronic Thermostat
* Exclusive On-Site Pet Spa
* Free Weights
* Gas Range
* Green Building
* Large Closets
* Microwave
* Off Street Parking
* Package Receiving
* Patio/Balcony
* Premium View
* Recycling
* Refrigerator","* High Speed Internet Access
* Smoke Free",,None,"* Laundry Facilities
* Maintenance on site
* Concierge
* Courtesy Patrol
* 24 Hour Availability
* Guest Apartment","* Built in 1968
* 1113 Units/16 Stories
* Energy Star Rated","* Elevator
* Business Center
* Clubhouse
* Library",* Gated,,"The Blairs is located at 1401 Blair Mill Road, Silver Spring, MD and is managed by The Tower Companies, a reputable property management company with verified listings on RENTCafe. The Blairs offers Studio to Three Bedroom apartments ranging in size from 421 to 1457 sq. ft. Amenities include Disposal, Large Closets, Air Conditioner, Business Center , Covered Parking and more. This rental community is pet friendly, welcoming Cats, Dogs, Pet Friendly, and is located in the 20910 ZIP code. For more details, contact our office at (301) 495-6001 or use the online contact form and we'll get back to you as soon as possible."
[Avery Park Apartment Homes](https://www.apartments.com/avery-park-apartment-homes-silver-spring-md/n2sdjkp/),866-965-2602,"[1801 Hampshire Green Ln, Silver Spring, MD 20903](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1801+Hampshire+Green+Ln,+Silver+Spring,+MD+20903/data=!4m2!4m1!3e2)",882 Sq Ft,"$1,280 - 2,565","* Cat Rent: $35
* Dog Rent: $35","* Application Fee: $25
* Cat Fee: $350
* Dog Fee: $350","Dogs and Cats Allowed:
Breed Restrictions. Breed Restrictions Apply. 
* $35 Monthly Pet Rent
* $350 Fee
* 60 lb Weight Limit
* 2 Pet Limit",50,50,"Surface Lot
1 space. Parking Available","* Fitness Center
* Pool
* Playground","* Dishwasher
* Disposal
* Oven
* Range
* Refrigerator
* Breakfast Nook","* Air Conditioner
* Bay Windows in Select Homes*
* Cable Ready
* Dishwasher
* Disposal
* Dog Park
* Microwave
* New Bay Windows in select homes *
* Patio/Balcony
* Refrigerator
* Spacious Closets
* Wall to Wall Carpeting
* Washer & Dryer in Select Homes*","* High Speed Internet Access
* Washer/Dryer
* Air Conditioning
* Heating
* Ceiling Fans
* Cable Ready","* Dining Room
* Den
* Walk-In Closets
* Accent Walls","2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14","* Bilingual
* 24 Hour Availability
* Recycling
* Renters Insurance Program
* Pet Play Area","* Built in 1966
* 606 Units/3 Stories",* Business Center,"* Balcony
* Patio",,"Avery Park Apartments in Silver Springs, Maryland, has luxurious one, two and three-bedroom apartment homes with easy access to the Beltway and Washington, D.C. Avery Park is just two miles from the University of Maryland and the sprawling, new FDA (Federal Drug Administration) campus. Living in your beautiful apartment home, you're minutes from the diverse shopping, restaurants and entertainment options of downtown Silver Springs. Here at home, enjoy our popular amenities such as an Olympic-sized swimming pool w/sundeck, Cyber Cafe and well-equipped Fitness Center. Visit us soon and stroll our manicured grounds and elegant courtyards. Soon you can be living here in your own spacious apartment home and have it all at your fingertips."
[The Veridian](https://www.apartments.com/the-veridian-silver-spring-md/y2pwd4v/),240-821-5618,"[1133 East-West Hwy, Silver Spring, MD 20910](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/1133+East-West+Hwy,+Silver+Spring,+MD+20910/data=!4m2!4m1!3e2)",724 Sq Ft,"$1,684 - 2,578","* Cat Rent: $50
* Dog Rent: $65","* Application Fee: $25
* Cat Deposit: $300
* Dog Deposit: $300","Dogs and Cats Allowed:
0 
* $300 Deposit
* $65 Monthly Pet Rent
* 3 Pet Limit",50,50,,"* Fitness Center
* Pool
* Playground",,* Smoke Free Living,"* Washer/Dryer
* Storage Units",* Walk-In Closets,Flexible terms,"* Package Service
* Concierge","* Built in 2009
* 457 Units/15 Stories",* Business Center,* Gated,,"The Veridian Apartments in Silver Spring, MD features Art Deco architecture, an eco-friendly green roof and a short walk to Silver Spring Metro. Our convenient location is just 3.5 miles from downtown Bethesda and minutes from shopping, restaurants, entertainment and events in Washington D.C. Your home includes amazing views from the oversized balcony and floor-to-ceiling windows, as well as hardwood floors, granite countertops, energy efficient appliances and an in-home washer and dryer. Relax at the beautiful rooftop pool or work out in one of our two fitness centers. Enjoy the on-site convenience store and our 24-hour concierge to handle your every need."
[AVA Wheaton](https://www.apartments.com/ava-wheaton-silver-spring-md/h4jy601/),844-693-5073,"[2425 Blueridge Ave, Silver Spring, MD 20902](https://www.google.com/maps/dir/(paste+your+address+here,+it+should+be+however+google+formats+it,+for+example+for+the+Empire+State+Building+use+350+5th+Ave+New+York,+NY+10118)/2425+Blueridge+Ave,+Silver+Spring,+MD+20902/data=!4m2!4m1!3e2)",660 Sq Ft,"$1,380 - 2,635","* Cat Rent: $35
* Dog Rent: $35","* Amenity Fee: $400
* Application Fee: $25
* Cat Deposit: $300
* Dog Deposit: $300",No Pets Allowed,50,50,Garage,"* Fitness Center
* Pool
* Bike Storage
* Gaming Stations","* Dishwasher
* Disposal
* Ice Maker
* Granite Countertops
* Stainless Steel Appliances
* Kitchen
* Microwave
* Oven
* Range
* Refrigerator
* Freezer","* Chill Lounge with Shuffleboard
* Convenient to MARC commuter train
* Easy access to I-495,I-270,I-95
* Package Lockers
* Walk to Wheaton Metro (Red Line)
* WiFi access in common areas","* Washer/Dryer
* Air Conditioning
* Smoke Free
* Tub/Shower
* Wheelchair Accessible (Rooms)","* Hardwood Floors
* Carpet
* Walk-In Closets
* Accent Walls",,"* Package Service
* Wi-Fi at Pool and Clubhouse
* Controlled Access
* Property Manager on Site
* Planned Social Activities
* Pet Washing Station","* Built in 2017
* 319 Units/4 Stories","* Clubhouse
* Lounge","* Sundeck
* Courtyard
* Grill
* Picnic Area",,"AVA Wheaton, just steps from the red line, features brand new studio, 1, 2, and 3 bedroom Wheaton apartments that include modern kitchens with stainless steel appliances and granite countertops, in unit washer/dryer, hard surface plank flooring, and customizable closets and gear walls. AVA Wheaton is a pet friendly community that features a game area and chill lounge, landscaped courtyards, swimming pool, fully equipped fitness center, WAG Pet Spa, and BBQ grill areas. AVA Wheaton is located a short walk from the Wheaton metro station, close to MARC commuter trains, and right off major roadways including I-495, I-270, I-95, and the Inter-County Connector. Convenient to nearby Silver Spring, Takoma Park, and Washington D.C."
