pid,Other Fee,admin,amenity,appfee,birddep,birdfee,catdep,catfee,dogdep,dogfee,fishdep,fishfee,movein,na,otherdep,reptiledep,reptilefee,unknown
4236,,,,25.0,,,,,,,,,,,,,,
4237,,,,39.0,,,350.0,,350.0,,,,,,,,,
4238,,,,25.0,,,,200.0,,,,,,,,,,
4239,,,,25.0,,,,,,,,,,,,,,
4240,,,,60.0,,,300.0,,300.0,,,,,,,,,
4241,,,,38.0,,,,,,,,,,,,,,
4242,,,,35.0,,,250.0,,250.0,,,,,,,,,
4243,,,,,,,,,,,,,,,,,,
4244,,,,,,,,,,,,,,,,,,
4245,,,,,,,,,,,,,,,,,,
4246,,,,,,,,,,,,,,,,,,
4247,,,,45.0,,,,350.0,,350.0,,,,,,,,
4248,,,,30.0,,,300.0,,300.0,,,,,,,,,
4249,,,,,,,,,,,,,,,,,,
4250,,,,,,,,,,,,,,,,,,
4251,,,,,,,,,,,,,,,,,,
4252,,,,,,,,,,,,,,,,,,
4253,,,,,,,,,,,,,,,,,,
4254,,,,,,,,,,,,,,,,,,
4255,,,,,,,,,,,,,,,,,,
4256,,,,,,,,,,,,,,,,,,
4257,,,,,,,,,,,,,,,,,,
4258,,,,,,,,,,,,,,,,,,
4259,,,,,,,,,,,,,,,,,,
4260,,,,,,,,,,,,,,,,,,
4261,,,,,,,,,,,,,,,,,,
4262,,,,,,,,,,,,,,,,,,
4263,,,,,,,,,,,,,,,,,,
4264,,,,,,,,,,,,,,,,,,
4265,,,,,,,,,,,,,,,,,,
4266,,,,,,,,,,,,,,,,,,
4267,,,,,,,,,,,,,,,,,,
4268,,,,,,,,,,,,,,,,,,
4269,,,,,,,,,,,,,,,,,,
4270,,,,,,,,,,,,,,,,,,
4271,,,,,,,,,,,,,,,,,,
4272,,,,,,,,,,,,,,,,,,
4273,,,,,,,,,,,,,,,,,,
4274,,,,,,,,,,,,,,,,,,
4275,,,,,,,,,,,,,,,,,,
4276,,,,,,,,,,,,,,,,,,
4277,,,,,,,,,,,,,,,,,,
4278,,,,,,,,,,,,,,,,,,
4279,,,,,,,,,,,,,,,,,,
4280,,,,,,,,,,,,,,,,,,
4281,,,,,,,,,,,,,,,,,,
4282,,,,,,,,,,,,,,,,,,
4283,,,,,,,,,,,,,,,,,,
4284,,,,,,,,,,,,,,,,,,
4285,,,,,,,,,,,,,,,,,,
4286,,,,,,,,,,,,,,,,,,
4287,,,,,,,,,,,,,,,,,,
4288,,,,,,,,,,,,,,,,,,
4289,,,,,,,,,,,,,,,,,,
4290,,,,,,,,,,,,,,,,,,
4291,,,,,,,,,,,,,,,,,,
4292,,,,,,,,,,,,,,,,,,
4293,,,,,,,,,,,,,,,,,,
4294,,,,,,,,,,,,,,,,,,
4295,,,,,,,,,,,,,,,,,,
4296,,,,,,,,,,,,,,,,,,
4297,,,,,,,,,,,,,,,,,,
4298,,,,,,,,,,,,,,,,,,
4299,,,,,,,,,,,,,,,,,,
4300,,,,,,,,,,,,,,,,,,
4301,,,,,,,,,,,,,,,,,,
4302,,,,,,,,,,,,,,,,,,
4303,,,,,,,,,,,,,,,,,,
4304,,,,,,,,,,,,,,,,,,
4305,,,,,,,,,,,,,,,,,,
4306,,,,,,,,,,,,,,,,,,
4307,,,,,,,,,,,,,,,,,,
4308,,,,,,,,,,,,,,,,,,
4309,,,,,,,,,,,,,,,,,,
4310,,,,,,,,,,,,,,,,,,
4311,,,,,,,,,,,,,,,,,,
4312,,,,,,,,,,,,,,,,,,
4313,,,,,,,,,,,,,,,,,,
4314,,,,,,,,,,,,,,,,,,
4315,,,,,,,,,,,,,,,,,,
4316,,,,,,,,,,,,,,,,,,
4317,,,,,,,,,,,,,,,,,,
4318,,,,,,,,,,,,,,,,,,
4319,,,,,,,,,,,,,,,,,,
4320,,,,,,,,,,,,,,,,,,
4321,,,,,,,,,,,,,,,,,,
4322,,,,,,,,,,,,,,,,,,
4323,,,,,,,,,,,,,,,,,,
4324,,,,,,,,,,,,,,,,,,
4325,,,,,,,,,,,,,,,,,,
4326,,,,,,,,,,,,,,,,,,
4327,,,,,,,,,,,,,,,,,,
4328,,,,,,,,,,,,,,,,,,
4329,,,,,,,,,,,,,,,,,,
4330,,,,,,,,,,,,,,,,,,
4331,,,,,,,,,,,,,,,,,,
4332,,,,,,,,,,,,,,,,,,
4333,,,,,,,,,,,,,,,,,,
4334,,,,,,,,,,,,,,,,,,
4335,,,,,,,,,,,,,,,,,,
4336,,,,35.0,,,,,500.0,,,,,,,,,
4337,,,,35.0,,,250.0,,,,,,,,,,,
4338,,,,40.0,,,,,,,,,,,,,,
4339,,,,40.0,,,,,,,,,,,,,,
4340,,,,,,,,,,,,,,,,,,
4341,,35.0,,35.0,,,,,,,,,,,,,,
4342,,,,,,,,,,,,,,,,,,
4343,,,,,,,,,,,,,,,,,,
4344,,,,,,,,,,,,,,,,,,
4345,,,,,,,,,,,,,,,,,,
4346,,,,,,,,,,,,,,,,,,
4347,,,,,,,,,,,,,,,,,,
4348,,,,,,,,,,,,,,,,,,
4349,,,,,,,,,,,,,,,,,,
4350,,,,,,,,,,,,,,,,,,
4351,,,,,,,,,,,,,,,,,,
4352,,,,,,,,,,,,,,,,,,
4353,,,,,,,,,,,,,,,,,,
4354,,,,,,,,,,,,,,,,,,
4355,,,,,,,,,,,,,,,,,,
4356,,,,,,,,,,,,,,,,,,
4357,,,,,,,,,,,,,,,,,,
4358,,,,,,,,,,,,,,,,,,
4359,,,,,,,,,,,,,,,,,,
4360,,,,,,,,,,,,,,,,,,
4361,,,,,,,,,,,,,,,,,,
4362,,,,25.0,,,250.0,,250.0,,,,,,,,,
4363,,,,30.0,,,,250.0,,250.0,,,,,,,,
4364,,,,,,,,,,,,,,,,,,
4365,,,,,,,,,,,,,,,,,,
4366,,,,,,,,,,,,,,,,,,
4367,,,,,,,,,,,,,,,,,,
4368,,350.0,,50.0,,,,400.0,,,,,,,,,,
4369,,,200.0,50.0,,,,300.0,,300.0,,,,,,,,
4370,,,500.0,60.0,,,,500.0,,500.0,,,,,,,,
4371,,,,30.0,,,,150.0,,150.0,,,,,,,,
4372,,300.0,,50.0,,,,350.0,,350.0,,,,,,,,
4373,,250.0,,50.0,,,,300.0,,300.0,,,,,,,,100.0
4374,,,,32.0,,,,300.0,,300.0,,,,,,,,
4375,,,,,,,,500.0,,500.0,,,,,,,,
4376,,,,,,,,,,,,,,,,,,
4377,,,,,,,,,,,,,,,,,,
4378,,,,,,,,,,,,,,,,,,
4379,,,,,,,,,,,,,,,,,,
4380,,,,,,,,,,,,,,,,,,
4381,,,,,,,,,,,,,,,,,,
4382,,,,,,,,,,,,,,,,,,
4383,,,,,,,,,,,,,,,,,,
4384,,,,,,,,,,,,,,,,,,
4385,,,,,,,,,,,,,,,,,,
4386,,,,,,,,,,,,,,,,,,
4387,,,,,,,,,,,,,,,,,,
4388,,,,,,,,,,,,,,,,,,
4389,,,,,,,,,,,,,,,,,,
4390,,,,,,,,,,,,,,,,,,
4391,,,,,,,,,,,,,,,,,,
4392,,,,,,,,,,,,,,,,,,
4393,,,,,,,,,,,,,,,,,,
4394,,,,,,,,,,,,,,,,,,
4395,,,,,,,,,,,,,,,,,,
4396,,,,,,,,,,,,,,,,,,
4397,,,,,,,,,,,,,,,,,,
4398,,,,,,,,,,,,,,,,,,
4399,,,,,,,,,,,,,,,,,,
4400,,,,,,,,,,,,,,,,,,
4401,,,,,,,,,,,,,,,,,,
4402,,,,,,,,,,,,,,,,,,
4403,,,,,,,,,,,,,,,,,,
4404,,,,,,,,,,,,,,,,,,
4405,,,,,,,,,,,,,,,,,,
4406,,,,,,,,,,,,,,,,,,
4407,,,,,,,,,,,,,,,,,,
4408,,,,,,,,,,,,,,,,,,
4409,,,,,,,,,,,,,,,,,,
4410,,,,,,,,,,,,,,,,,,
4411,,,,,,,,,,,,,,,,,,
4412,,,,,,,,,,,,,,,,,,
4413,,,,,,,,,,,,,,,,,,
4414,,,,,,,,,,,,,,,,,,
4415,,,,,,,,,,,,,,,,,,
4416,,,,25.0,,,,,,25.0,,,,,,,,
4417,,,,,,,,,,,,,,,,,,
4418,,,,,,,,,,,,,,,,,,
4419,,,,,,,,,,,,,,,,,,
4420,,,,,,,,,,,,,,,,,,
4421,,200.0,,50.0,,,,550.0,,500.0,,,,,,,,
4422,,150.0,,50.0,,,,350.0,,350.0,,,,,,,,
4423,,200.0,,50.0,,,,350.0,,350.0,,,,,,,,
4424,,,,,,,,,,,,,,,,,,
4425,,,,,,,,,,,,,,,,,,
4426,,,,,,,,,,,,,,,,,,
4427,,,,,,,,,,,,,,,,,,
4428,,,,,,,,,,,,,,,,,,
4429,,,,,,,,,,,,,,,,,,
4430,,,,35.0,,,,200.0,,200.0,,,,,,,,
4431,,,,,,,,,,,,,,,,,,
4432,,,,,,,,,,,,,,,,,,
4433,,,,50.0,,,,400.0,,400.0,,,,,,,,
4434,,,,50.0,,,,300.0,,300.0,,,,,,,,
4435,,350.0,,50.0,,,400.0,,400.0,,,,,,,,,
4436,,,,50.0,,,,400.0,,400.0,,,,,,,,
4437,,350.0,,50.0,,,,400.0,,400.0,,,,,,,,
4438,,400.0,,50.0,,,300.0,,300.0,,,,,,,,,
4439,,345.0,,50.0,,,,200.0,,200.0,,,,,,,,
4440,,100.0,,50.0,,,,250.0,,250.0,,,,,,,,
4441,,,,50.0,,,,,,,,,,,,,,
4442,,,,45.0,,,,200.0,,200.0,,,,,,,,
4443,,,250.0,50.0,,,100.0,200.0,100.0,200.0,,,,,,,,
4444,,,,,,,,350.0,,350.0,,,,,,,,
4445,,,,40.0,,,,400.0,,400.0,,,,,,,,
4446,,,,9.0,,,,300.0,,300.0,,,,,,,,
4447,,,,9.0,,,,200.0,,200.0,,,,,,,,
4448,,,,35.0,,,,500.0,,500.0,,,,,,,,
4449,,150.0,,50.0,,,,45.0,,45.0,,,,,,,,
4450,,400.0,,50.0,,,,275.0,,275.0,,,,,,,,
4451,,,,,,,,250.0,,250.0,,,,,,,,
4452,,,,50.0,,,,270.0,280.0,,,,,,,,,
4453,,,,,,,200.0,300.0,200.0,300.0,,,,,,,,
4454,,,,35.0,,,,500.0,,500.0,,,,,,,,
4455,,,,,,,,,,,,,,,,,,
4456,,,,,,,,,,,,,,,,,,
4457,,,,,,,,,,,,,,,,,,
4458,,,,,,,,,,,,,,,,,,
4459,,,,,,,,,,,,,,,,,,
4460,,,,,,,,,,,,,,,,,,
4461,,,,,,,,,,,,,,,,,,
4462,,,,,,,,,,,,,,,,,,
4463,,,,,,,,,,,,,,,,,,
4464,,,,,,,,,,,,,,,,,,
4465,,,,,,,,,,,,,,,,,,
4466,,,,,,,,,,,,,,,,,,
4467,,,,,,,,,,,,,,,,,,
4468,,,,,,,,,,,,,,,,,,
4469,,,,,,,,,,,,,,,,,,
4470,,,,,,,,,,,,,,,,,,
4471,,,,,,,,,,,,,,,,,,
4472,,,,,,,,,,,,,,,,,,
4473,,,,,,,,,,,,,,,,,,
4474,,,,,,,,,,,,,,,,,,
4475,,,,,,,,,,,,,,,,,,
4476,,,,,,,,,,,,,,,,,,
4477,,,,,,,,,,,,,,,,,,
4478,,,,,,,,,,,,,,,,,,
4479,,,,,,,,,,,,,,,,,,
4480,,,,,,,,,,,,,,,,,,
4481,,,,,,,,,,,,,,,,,,
4482,,,,,,,,,,,,,,,,,,
4483,,,,,,,,,,,,,,,,,,
4484,,,,,,,,,,,,,,,,,,
4485,,,,,,,,,,,,,,,,,,
4486,,,,,,,,,,,,,,,,,,
4487,,,,,,,,,,,,,,,,,,
4488,,,,,,,,,,,,,,,,,,
4489,,,,,,,,,,,,,,,,,,
4490,,,,,,,,,,,,,,,,,,
4491,,,,,,,,,,,,,,,,,,
4492,,,,,,,,,,,,,,,,,,
4493,,,,,,,,,,,,,,,,,,
4494,,,,,,,,,,,,,,,,,,
4495,,,,,,,,,,,,,,,,,,
4496,,,,,,,,,,,,,,,,,,
4497,,,,,,,,,,,,,,,,,,
4498,,,,,,,,,,,,,,,,,,
4499,,,,15.0,,,,300.0,,300.0,,,,,,,,
4500,,144.0,,45.0,,,,300.0,,300.0,,,,,,,,
4501,,,,50.0,,,,,595.0,,,,,,,,,
4502,,,,25.0,,,,,,200.0,,,,,,,,
4503,,,6600.0,,,,,,,,,,,,,,,
4504,,,,25.0,,,,,,,,,,,,,,
4505,,,,,,,,,,,,,,,,,,
4506,,,,,,,,,,,,,,,,,,
4507,,,,,,,,,,,,,,,,,,
4508,,,,,,,,,,,,,,,,,,
4509,,,,,,,,,,,,,,,,,,
4510,,,,,,,,,,,,,,,,,,
4511,,,,,,,,,,,,,,,,,,
4512,,,,,,,,,,,,,,,,,,
4513,,,,,,,,,,,,,,,,,,
4514,,,,,,,,,,,,,,,,,,
4515,,,,,,,,,,,,,,,,,,
4516,,,,,,,,,,,,,,,,,,
4517,,,,,,,,,,,,,,,,,,
4518,,,,,,,,,,,,,,,,,,
4519,,,,,,,,,,,,,,,,,,
4520,,,,,,,,,,,,,,,,,,
4521,,,,,,,,,,,,,,,,,,
4522,,,,,,,,,,,,,,,,,,
4523,,,,50.0,,,,,,,,,,,,,,
4524,,100.0,,50.0,,,,,,,,,,,,,,
4525,,,,44.0,,,250.0,,,,,,,,,,,
4526,,,,44.0,,,,,,350.0,,,,,,,,
4527,,,,,,,,,,,,,,,,,,
4528,,,,,,,,,,,,,,,,,,
4529,,,,50.0,,,,500.0,,500.0,,,,,,,,
4530,,300.0,,30.0,,,,,,,,,,,,,,
4531,,,500.0,50.0,,,,500.0,,500.0,,,,,,,,
4532,,,400.0,50.0,,,,500.0,,500.0,,,,,,,,
4533,,,400.0,50.0,,,,,,,,,,,,,,
4534,,400.0,,50.0,,,,500.0,,500.0,,,,,,,,
4535,,200.0,,50.0,,,250.0,250.0,250.0,250.0,,,,,,,,
4536,,400.0,,50.0,,,,500.0,,500.0,,,,,,,,
4537,,400.0,,50.0,,,,,,,,,,,,,,
4538,,250.0,200.0,50.0,,,,700.0,,700.0,,,,,,,,
4539,,400.0,,75.0,,,,300.0,,500.0,,,,,,,,
4540,,,,,,,,,,,,,,,,,,
4541,,,,,,,,,,,,,,,,,,
4542,,,,,,,,,,,,,,,,,,
4543,,,,,,,,,,,,,,,,,,
4544,,,,,,,,,,,,,,,,,,
4545,,,,,,,,,,,,,,,,,,
4546,,,,,,,,,,,,,,,,,,
4547,,,,,,,,,,,,,,,,,,
4548,,,,,,,,,,,,,,,,,,
4549,,,,,,,,,,,,,,,,,,
4550,,,,,,,,,,,,,,,,,,
4551,,,,,,,,,,,,,,,,,,
4552,,,,,,,,,,,,,,,,,,
4553,,,,,,,,,,,,,,,,,,
4554,,,,,,,,,,,,,,,,,,
4555,,,,,,,,,,,,,,,,,,
4556,,,,,,,,,,,,,,,,,,
4557,,,,,,,,,,,,,,,,,,
4558,,,,,,,,,,,,,,,,,,
4559,,,,,,,,,,,,,,,,,,
4560,,,,,,,,,,,,,,,,,,
4561,,,,,,,,,,,,,,,,,,
4562,,,,,,,,,,,,,,,,,,
4563,,,,,,,,,,,,,,,,,,
4564,,,,,,,,,,,,,,,,,,
4565,,,,,,,,,,,,,,,,,,
4566,,,,,,,,,,,,,,,,,,
4567,,,,,,,,,,,,,,,,,,
4568,,,,,,,,,,,,,,,,,,
4569,,,,,,,,,,,,,,,,,,
4570,,,,,,,,,,,,,,,,,,
4571,,,,,,,,,,,,,,,,,,
4572,,,,,,,,,,,,,,,,,,
4573,,,,,,,,,,,,,,,,,,
4574,,,,,,,,,,,,,,,,,,
4575,,,,,,,,,,,,,,,,,,
4576,,,,,,,,,,,,,,,,,,
4577,,,,,,,,,,,,,,,,,,
4578,,,,,,,,,,,,,,,,,,
4579,,,,,,,,,,,,,,,,,,
4580,,,,,,,,,,,,,,,,,,
4581,,,,,,,,,,,,,,,,,,
4582,,,,,,,,,,,,,,,,,,
4583,,,,,,,,,,,,,,,,,,
4584,,,,,,,,,,,,,,,,,,
4585,,,,,,,,,,,,,,,,,,
4586,,,,,,,,,,,,,,,,,,
4587,,,,,,,,,,,,,,,,,,
4588,,,,,,,,,,,,,,,,,,
4589,,,,,,,,,,,,,,,,,,
4590,,,,,,,,,,,,,,,,,,
4591,,,,,,,,,,,,,,,,,,
4592,,,,,,,,,,,,,,,,,,
4593,,,,,,,,,,,,,,,,,,
4594,,,,,,,,,,,,,,,,,,
4595,,,,,,,,,,,,,,,,,,
4596,,,,,,,,,,,,,,,,,,
4597,,,,,,,,,,,,,,,,,,
4598,,,,,,,,,,,,,,,,,,
4599,,,,,,,,,,,,,,,,,,
4600,,,,,,,,,,,,,,,,,,
4601,,,,,,,,,,,,,,,,,,
4602,,,,,,,,,,,,,,,,,,
4603,,,,,,,,,,,,,,,,,,
4604,,,,,,,,,,,,,,,,,,
4605,,,,,,,,,,,,,,,,,,
4606,,,,,,,,,,,,,,,,,,
4607,,,,,,,,,,,,,,,,,,
4608,,,,,,,,,,,,,,,,,,
4609,,,,,,,,,,,,,,,,,,
4610,,,,,,,,,,,,,,,,,,
4611,,,,,,,,,,,,,,,,,,
4612,,,,,,,,,,,,,,,,,,
4613,,,,,,,,,,,,,,,,,,
4614,,,,,,,,,,,,,,,,,,
4615,,,,,,,,,,,,,,,,,,
4616,,,,,,,,,,,,,,,,,,
4617,,,,,,,,,,,,,,,,,,
4618,,,,,,,,,,,,,,,,,,
4619,,,,,,,,,,,,,,,,,,
4620,,,,,,,,,,,,,,,,,,
4621,,,,,,,,,,,,,,,,,,
4622,,,,,,,,,,,,,,,,,,
4623,,,,,,,,,,,,,,,,,,
4624,,,,,,,,,,,,,,,,,,
4625,,,,,,,,,,,,,,,,,,
4626,,,,,,,,,,,,,,,,,,
4627,,,,,,,,,,,,,,,,,,
4628,,,,,,,,,,,,,,,,,,
4629,,,,,,,,,,,,,,,,,,
4630,,,,,,,,,,,,,,,,,,
4631,,,,,,,,,,,,,,,,,,
4632,,,,,,,,,,,,,,,,,,
4633,,,,,,,,,,,,,,,,,,
4634,,,,,,,,,,,,,,,,,,
4635,,,,,,,,,,,,,,,,,,
4636,,,,,,,,,,,,,,,,,,
4637,,,,,,,,,,,,,,,,,,
4638,,,,,,,,,,,,,,,,,,
4639,,,,,,,,,,,,,,,,,,
4640,,,,,,,,,,,,,,,,,,
4641,,,,,,,,,,,,,,,,,,
4642,,,,,,,,,,,,,,,,,,
4643,,,,,,,,,,,,,,,,,,
4644,,,,,,,,,,,,,,,,,,
4645,,,,,,,,,,,,,,,,,,
4646,,,,,,,,,,,,,,,,,,
4647,,,,,,,,,,,,,,,,,,
4648,,,,,,,,,,,,,,,,,,
4649,,,,,,,,,,,,,,,,,,
4650,,,,,,,,,,,,,,,,,,
4651,,,,,,,,,,,,,,,,,,
4652,,,,,,,,,,,,,,,,,,
4653,,,,,,,,,,,,,,,,,,
4654,,400.0,,75.0,,,,,,,,,,,,,,
4655,,,,,,,,,,,,,,,,,,
4656,,,,,,,,,,,,,,,,,,
4657,,,,,,,,,,,,,,,,,,
4658,,,,,,,,,,,,,,,,,,
4659,,,,,,,,,,,,,,,,,,
4660,,,,,,,,,,,,,,,,,,
4661,,,,,,,,,,,,,,,,,,
4662,,,,,,,,,,,,,,,,,,
4663,,,,,,,,,,,,,,,,,,
4664,,,,,,,,,,,,,,,,,,
4665,,,,,,,,,,,,,,,,,,
4666,,,,,,,,,,,,,,,,,,
4667,,,,,,,,,,,,,,,,,,
4668,,,,,,,,,,,,,,,,,,
4669,,,,,,,,,,,,,,,,,,
4670,,,,,,,,,,,,,,,,,,
4671,,,,,,,,,,,,,,,,,,
4672,,400.0,,50.0,,,,500.0,,500.0,,,,,,,,
4673,,,400.0,50.0,,,,400.0,,400.0,,,,,,,,
4674,,,,50.0,,,,400.0,,400.0,,,,,,,,
4675,,,,,,,,,,,,,,,,,,
4676,,,,,,,,,,,,,,,,,,
4677,,,,,,,,,,,,,,,,,,
4678,,,,,,,,,,,,,,,,,,
4679,,,,,,,,,,,,,,,,,,
4680,,,,,,,,,,,,,,,,,,
4681,,,,,,,,,,,,,,,,,,
4682,,,,,,,,,,,,,,,,,,
4683,,,,,,,,,,,,,,,,,,
4684,,,,,,,,,,,,,,,,,,
4685,,,,,,,,,,,,,,,,,,
4686,,,,25.0,,,,,,,,,,,,,,
4687,,,,,,,,,,,,,,,,,,
4688,,,,,,,,,,,,,,,,,,
4689,,,,25.0,,,250.0,,250.0,,,,,,,,,
4690,,,,25.0,,,300.0,,300.0,,,,,,,,,
4691,,,,30.0,,,150.0,,150.0,,,,,,,,,
4692,,,,,,,,,,,,,,,,,,
4693,,,,,,,,,,,,,,,,,,
4694,,,,,,,,,,,,,,,,,,
4695,,,,,,,,,,,,,,,,,,
4696,,,,,,,,,,,,,,,,,,
4697,,,,,,,,,,,,,,,,,,
4698,,,,,,,,,,,,,,,,,,
4699,,,,,,,,,,,,,,,,,,
4700,,,,,,,,,,,,,,,,,,
4701,,,,,,,,,,,,,,,,,,
4702,,,,,,,,,,,,,,,,,,
4703,,,,,,,,,,,,,,,,,,
4704,,,,,,,,,,,,,,,,,,
4705,,,,,,,,,,,,,,,,,,
4706,,,,,,,,,,,,,,,,,,
4707,,,,,,,,,,,,,,,,,,
4708,,,,,,,,,,,,,,,,,,
4709,,,,,,,,,,,,,,,,,,
4710,,,,,,,,,,,,,,,,,,
4711,,,,,,,,,,,,,,,,,,
4712,,,,,,,,,,,,,,,,,,
4713,,,,,,,,,,,,,,,,,,
4714,,,,,,,,,,,,,,,,,,
4715,,,,,,,,,,,,,,,,,,
4716,,,,,,,,,,,,,,,,,,
4717,,,,,,,,,,,,,,,,,,
4718,,,,,,,,,,,,,,,,,,
4719,,,,,,,,,,,,,,,,,,
4720,,,,,,,,,,,,,,,,,,
4721,,,,,,,,,,,,,,,,,,
4722,,,,,,,,,,,,,,,,,,
4723,,,,25.0,,,200.0,300.0,200.0,300.0,,,,,,,,
4724,,,,,,,,,,,,,,,,,,
4725,,,,,,,,,,,,,,,,,,
4726,,,,,,,,,,,,,,,,,,
4727,,,,,,,,,,,,,,,,,,
4728,,,,,,,,,,,,,,,,,,
4729,,,,,,,,,,,,,,,,,,
4730,,,,,,,,,,,,,,,,,,
4731,,,,,,,,,,,,,,,,,,
4732,,,,,,,,,,,,,,,,,,
4733,,,,,,,,,,,,,,,,,,
4734,,,,,,,,,,,,,,,,,,
4735,,,,,,,,,,,,,,,,,,
4736,,,,,,,,,,,,,,,,,,
4737,,,,,,,,,,,,,,,,,,
4738,,,,,,,,,,,,,,,,,,
4739,,,,,,,,,,,,,,,,,,
4740,,,,,,,,,,,,,,,,,,
4741,,,,,,,,,,,,,,,,,,
4742,,,,,,,,,,,,,,,,,,
4743,,,,,,,,,,,,,,,,,,
4744,,,,,,,,,,,,,,,,,,
4745,,,,,,,,,,,,,,,,,,
4746,,,,,,,,,,,,,,,,,,
4747,,100.0,,50.0,,,,,,,,,,,,,,
4748,,100.0,,50.0,,,,300.0,,300.0,,,,,,,,
4749,,,,22.0,,,,300.0,,300.0,,,,,,,,
4750,,,,,,,,,,,,,,,,,,
4751,,,,15.0,,,,,,,,,,,,,,
4752,,,,,,,,,,,,,,,,,,
4753,,,,,,,,,,,,,,,,,,
4754,,,,,,,,,,,,,,,,,,
4755,,,,,,,,,,,,,,,,,,
4756,,,,,,,,,,,,,,,,,,
4757,,,,,,,,,,,,,,,,,,
4758,,,,,,,,,,,,,,,,,,
4759,,,,,,,,,,,,,,,,,,
4760,,,,,,,,,,,,,,,,,,
4761,,,,,,,,,,,,,,,,,,
4762,,,,,,,,,,,,,,,,,,
4763,,,,,,,,,,,,,,,,,,
4764,,,,,,,,,,,,,,,,,,
4765,,,,,,,,,,,,,,,,,,
4766,,,,,,,,,,,,,,,,,,
4767,,,,50.0,,,,,,,,,500.0,,,,,
4768,,,,,,,,,,,,,,,,,,
4769,,,,,,,,,,,,,,,,,,
4770,,,,,,,,,,,,,,,,,,
4771,,,,,,,,,,,,,,,,,,
4772,,,,,,,,,,,,,,,,,,
4773,,,,,,,,,,,,,,,,,,
4774,,,,,,,,,,,,,,,,,,
4775,,,,,,,,,,,,,,,,,,
4776,,,,,,,,,,,,,,,,,,
4777,,,,,,,,,,,,,,,,,,
4778,,,,,,,,,,,,,,,,,,
4779,,,,,,,,,,,,,,,,,,
4780,,,,,,,,,,,,,,,,,,
4781,,,,,,,,,,,,,,,,,,
4782,,,,,,,,,,,,,,,,,,
4783,,,,35.0,,,500.0,,500.0,,,,,,,,,
4784,,,,,,,,,,,,,,,,,,
4785,,,,,,,,,,,,,,,,,,
4786,,,,,,,,,,,,,,,,,,
4787,,,,,,,,,,,,,,,,,,
4788,,,,,,,,,,,,,,,,,,
4789,,,,,,,,,,,,,,,,,,
4790,,,,,,,,,,,,,,,,,,
4791,,,,,,,,,,,,,,,,,,
4792,,,,,,,,,,,,,,,,,,
4793,,,,40.0,,,,,,,,,,,,,,
4794,,,,,,,,,,,,,,,,,,
4795,,,,,,,,,,,,,,,,,,
4796,,,,,,,,,,,,,,,,,,
4797,,,300.0,,,,500.0,,500.0,,,,,,,,,
4798,,,400.0,25.0,,,,,,,,,,,,,,
4799,,,,,,,,,,,,,,,,,,
4800,,,,,,,,,,,,,,,,,,
4801,,,,,,,,,,,,,,,,,,
4802,,,,,,,,,,,,,,,,,,
4803,,,,,,,,,,,,,,,,,,
4804,,,,,,,,,,,,,,,,,,
4805,,,,,,,,,,,,,,,,,,
4806,,,,,,,,,,,,,,,,,,
4807,,,,,,,,,,,,,,,,,,
4808,,,,,,,,,,,,,,,,,,
4809,,,,,,,,,,,,,,,,,,
4810,,,,,,,,,,,,,,,,,,
4811,,,,,,,,,,,,,,,,,,
4812,,,,,,,,,,,,,,,,,,
4813,,,,,,,,,,,,,,,,,,
4814,,,,,,,,,,,,,,,,,,
4815,,,,,,,,,,,,,,,,,,
4816,,,,,,,,,,,,,,,,,,
4817,,250.0,,50.0,,,350.0,350.0,350.0,350.0,,,,,,,,
4818,,,,,,,,,,,,,,,,,,
4819,,,,,,,,,,,,,,,,,,
4820,,,,,,,,,,,,,,,,,,
4821,,,,,,,,,,,,,,,,,,
4822,,,,,,,,,,,,,,,,,,
4823,,,,,,,,,,,,,,,,,,
4824,,,,,,,,,,,,,,,,,,
4825,,,,,,,,,,,,,,,,,,
4826,,,,,,,,,,,,,,,,,,
4827,,,,,,,,,,,,,,,,,,
4828,,,,,,,,,,,,,,,,,,
4829,,,,,,,,,,,,,,,,,,
4830,,,,,,,,,,,,,,,,,,
4831,,,,,,,,,,,,,,,,,,
4832,,,,,,,,,,,,,,,,,,
4833,,,,,,,,,,,,,,,,,,
4834,,,,,,,,,,,,,,,,,,
4835,,,,,,,,,,,,,,,,,,
4836,,,,,,,,,,,,,,,,,,
4837,,,,,,,,,,,,,,,,,,
4838,,,,,,,,,,,,,,,,,,
4839,,,,,,,,,,,,,,,,,,
4840,,,,,,,,,,,,,,,,,,
4841,,,,,,,,,,,,,,,,,,
4842,,,,,,,,,,,,,,,,,,
4843,,,,,,,,,,,,,,,,,,
4844,,,,,,,,,,,,,,,,,,
4845,,,,,,,,,,,,,,,,,,
4846,,,,,,,,,,,,,,,,,,
4847,,,,,,,,,,,,,,,,,,
4848,,,,,,,,,,,,,,,,,,
4849,,,,,,,,,,,,,,,,,,
4850,,,,,,,,,,,,,,,,,,
4851,,,,,,,,,,,,,,,,,,
4852,,,,,,,,,,,,,,,,,,
4853,,,,,,,,,,,,,,,,,,
4854,,,,40.0,,,,,,,,,,,,,,
4855,,,,,,,,,,,,,,,,,,
4856,,,,,,,,,,,,,,,,,,
4857,,,,,,,,,,,,,,,,,,
4858,,,,25.0,,,250.0,,250.0,,,,,,,,,
